"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","description"
"149",4.99768246212711e-42,1.62888463773991,0.406,0.071,1.01762810293832e-37,"0","neo1b","neogenin 1b [Source:ZFIN;Acc:ZDB-GENE-131121-320]"
"150",1.51046859942466e-41,1.80276231105902,0.641,0.238,3.07561616214849e-37,"0","rab6ba","RAB6B, member RAS oncogene family a [Source:ZFIN;Acc:ZDB-GENE-050809-136]"
"151",3.20299269030361e-41,1.58064568891029,0.282,0.025,6.52193371599621e-37,"0","ephb1","EPH receptor B1 [Source:ZFIN;Acc:ZDB-GENE-070912-219]"
"152",3.27068204745074e-41,1.43633306215967,0.564,0.164,6.65976278501919e-37,"0","kif1b","kinesin family member 1B [Source:ZFIN;Acc:ZDB-GENE-030820-1]"
"153",4.26086105391904e-41,1.05673262231192,0.368,0.055,8.67596527798995e-37,"0","si:dkey-56m19.5","si:dkey-56m19.5 [Source:ZFIN;Acc:ZDB-GENE-030131-226]"
"154",4.77778950326441e-41,1.67251289976567,0.662,0.226,9.72853498654698e-37,"0","enox1","ecto-NOX disulfide-thiol exchanger 1 [Source:ZFIN;Acc:ZDB-GENE-081104-328]"
"155",4.90045144508591e-41,1.40789663060841,0.479,0.105,9.97829923248394e-37,"0","pbx3b","pre-B-cell leukemia homeobox 3b [Source:ZFIN;Acc:ZDB-GENE-000405-3]"
"156",5.30788488086737e-41,2.05390954422784,0.705,0.383,1.08079151944221e-36,"0","ywhaz","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:ZFIN;Acc:ZDB-GENE-030131-8554]"
"157",1.53296870032793e-40,2.05390064503211,0.423,0.085,3.12143086760773e-36,"0","nos1apa.1",NA
"158",1.71908315346791e-40,1.92993574355563,0.333,0.044,3.50039711709136e-36,"0","opcml","opioid binding protein/cell adhesion molecule-like [Source:ZFIN;Acc:ZDB-GENE-040927-3]"
"159",1.73358139847492e-40,1.54001841681032,0.423,0.08,3.52991844357464e-36,"0","nrxn3b","neurexin 3b [Source:NCBI gene;Acc:570698]"
"160",1.87254625530818e-40,1.80525525661213,0.53,0.148,3.81287868505852e-36,"0","nsg2","neuronal vesicle trafficking associated 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3694]"
"161",2.13759250676678e-40,1.94942064612822,0.235,0.014,4.35256586227852e-36,"0","tacr3l","tachykinin receptor 3-like [Source:ZFIN;Acc:ZDB-GENE-061207-19]"
"162",3.03292362065959e-40,1.19212208400751,0.291,0.028,6.17563907638706e-36,"0","CU929544.1","receptor-type tyrosine-protein phosphatase delta-like [Source:NCBI gene;Acc:103911449]"
"163",3.26280208101687e-40,1.67205164945973,0.466,0.108,6.64371759736656e-36,"0","stxbp5a","syntaxin binding protein 5a (tomosyn) [Source:ZFIN;Acc:ZDB-GENE-041001-161]"
"164",5.1857181234125e-40,1.88056230674676,0.278,0.026,1.05591592428925e-35,"0","arntl1b","aryl hydrocarbon receptor nuclear translocator-like 1b [Source:ZFIN;Acc:ZDB-GENE-030408-1]"
"165",1.5171102475198e-39,1.06452921752509,0.321,0.041,3.08913988599982e-35,"0","coro1cb","coronin, actin binding protein, 1Cb [Source:ZFIN;Acc:ZDB-GENE-030131-418]"
"166",1.79978298657507e-39,1.4355965099502,0.214,0.009,3.66471811726415e-35,"0","zfpm2b","zinc finger protein, FOG family member 2b [Source:ZFIN;Acc:ZDB-GENE-060130-5]"
"167",1.80152585200389e-39,1.51925463891098,0.385,0.07,3.66826693985031e-35,"0","fscn1a","fascin actin-bundling protein 1a [Source:ZFIN;Acc:ZDB-GENE-031009-1]"
"168",1.8576368676419e-39,1.35141131674586,0.496,0.122,3.78252018989244e-35,"0","basp1","brain abundant, membrane attached signal protein 1 [Source:NCBI gene;Acc:569631]"
"169",2.57309350031781e-39,1.44733971579016,0.406,0.082,5.23933298534712e-35,"0","stmn2b","stathmin 2b [Source:ZFIN;Acc:ZDB-GENE-050522-207]"
"170",3.61520664970001e-39,1.71696921317681,0.517,0.147,7.36128378011916e-35,"0","qkia","QKI, KH domain containing, RNA binding a [Source:NCBI gene;Acc:30471]"
"171",4.59449610161887e-39,1.61015072825187,0.474,0.106,9.35531296211634e-35,"0","nrg3b","neuregulin 3b [Source:ZFIN;Acc:ZDB-GENE-130603-38]"
"172",5.27086345036897e-39,1.53224499279713,0.679,0.264,1.07325321576413e-34,"0","agrn","agrin [Source:ZFIN;Acc:ZDB-GENE-030131-1033]"
"173",5.61437649001672e-39,1.7430699442146,0.483,0.13,1.1431993408972e-34,"0","adam23a","ADAM metallopeptidase domain 23a [Source:ZFIN;Acc:ZDB-GENE-070810-2]"
"174",5.65224917231513e-39,1.9872198226415,0.393,0.071,1.15091097646681e-34,"0","GRIK3","glutamate receptor ionotropic, kainate 3 [Source:NCBI gene;Acc:100334689]"
"175",5.95025805986169e-39,1.86206344344517,0.299,0.035,1.21159154614904e-34,"0","znf536","zinc finger protein 536 [Source:ZFIN;Acc:ZDB-GENE-030616-624]"
"176",7.48109854842809e-39,1.31861697024623,0.368,0.062,1.52330128643093e-34,"0","cdk5r2a","cyclin-dependent kinase 5, regulatory subunit 2a (p39) [Source:ZFIN;Acc:ZDB-GENE-050417-22]"
"177",1.26030350402608e-38,1.73342100837509,0.496,0.126,2.56622999489791e-34,"0","cacna2d2a","calcium channel, voltage-dependent, alpha 2/delta subunit 2a [Source:ZFIN;Acc:ZDB-GENE-050320-71]"
"178",1.47273620443994e-38,1.19468817213143,0.197,0.006,2.99878545948061e-34,"0","ngb","neuroglobin [Source:NCBI gene;Acc:100000711]"
"179",1.65993850701517e-38,2.38256457866538,0.38,0.075,3.37996678798429e-34,"0","mpped2a","metallophosphoesterase domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-050417-241]"
"180",2.13179831444693e-38,1.44562634406678,0.218,0.011,4.34076772787684e-34,"0","asic1c","acid-sensing (proton-gated) ion channel 1c [Source:NCBI gene;Acc:407670]"
"181",2.85558810175414e-38,1.49750747586764,0.355,0.057,5.81454849279177e-34,"0","fam155a","family with sequence similarity 155 member A [Source:ZFIN;Acc:ZDB-GENE-090313-34]"
"182",3.19162568053675e-38,1.75277895746598,0.5,0.127,6.49878821070892e-34,"0","neo1a","neogenin 1a [Source:ZFIN;Acc:ZDB-GENE-021031-1]"
"183",1.00239778914258e-37,1.75963655596036,0.526,0.153,2.04108237825211e-33,"0","b4galt2","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-070912-258]"
"184",1.08416029245278e-37,1.09540694889807,0.239,0.017,2.20756718749235e-33,"0","zgc:100920","zgc:100920 [Source:ZFIN;Acc:ZDB-GENE-040801-156]"
"185",1.90034301587158e-37,0.909028523470741,0.577,0.174,3.8694784489177e-33,"0","mdkb","midkine b [Source:ZFIN;Acc:ZDB-GENE-010131-6]"
"186",4.08673894876958e-37,1.28106583078548,0.175,0.003,8.32141784748461e-33,"0","slc5a7a","solute carrier family 5 member 7a [Source:ZFIN;Acc:ZDB-GENE-090313-273]"
"187",4.12033514901182e-37,1.50330160093169,0.278,0.03,8.38982643041788e-33,"0","neurod1","neuronal differentiation 1 [Source:NCBI gene;Acc:30169]"
"188",6.43967533417096e-37,1.5640488732607,0.316,0.046,1.31124669154389e-32,"0","kctd12.2","potassium channel tetramerisation domain containing 12.2 [Source:ZFIN;Acc:ZDB-GENE-060117-4]"
"189",6.89808151414096e-37,1.64948262974741,0.282,0.032,1.40458735790938e-32,"0","grm6a","glutamate receptor, metabotropic 6a [Source:ZFIN;Acc:ZDB-GENE-060208-1]"
"190",7.24213258720671e-37,0.88358503911138,0.231,0.016,1.47464303740703e-32,"0","irx5b","iroquois homeobox 5b [Source:ZFIN;Acc:ZDB-GENE-040628-5]"
"191",1.22044219089567e-36,1.76913384107419,0.376,0.071,2.48506438910177e-32,"0","rims2a","regulating synaptic membrane exocytosis 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1656]"
"192",1.71152268276939e-36,1.31033589887414,0.359,0.061,3.48500248665502e-32,"0","fat3a","FAT atypical cadherin 3a [Source:ZFIN;Acc:ZDB-GENE-060929-1254]"
"193",4.20236618393852e-36,1.68378525856582,0.547,0.171,8.55685802373561e-32,"0","dlg2","discs, large homolog 2 (Drosophila) [Source:NCBI gene;Acc:497638]"
"194",1.09795832374394e-35,1.4447706534151,0.684,0.279,2.23566273880741e-31,"0","astn1","astrotactin 1 [Source:ZFIN;Acc:ZDB-GENE-050320-140]"
"195",1.27287629271319e-35,1.53495917129896,0.295,0.039,2.59183070722261e-31,"0","lrrc75ba","leucine rich repeat containing 75Ba [Source:ZFIN;Acc:ZDB-GENE-081104-225]"
"196",1.67155533714705e-35,1.15486789863701,0.402,0.083,3.40362097749882e-31,"0","clvs2","clavesin 2 [Source:NCBI gene;Acc:566769]"
"197",1.93039756320935e-35,1.57392956725731,0.393,0.087,3.93067551820687e-31,"0","slc7a14a","solute carrier family 7 member 14a [Source:NCBI gene;Acc:566270]"
"198",2.87630245199626e-35,1.54053869644647,0.359,0.066,5.85672705275479e-31,"0","galnt9","polypeptide N-acetylgalactosaminyltransferase 9 [Source:ZFIN;Acc:ZDB-GENE-060526-21]"
"199",4.35363421409834e-35,2.19788049481088,0.342,0.06,8.86486998674703e-31,"0","kcnd1","potassium voltage-gated channel, Shal-related subfamily, member 1 [Source:ZFIN;Acc:ZDB-GENE-081105-40]"
"200",6.30775183984136e-35,0.968898160405028,0.274,0.032,1.2843844296285e-30,"0","smdt1a","single-pass membrane protein with aspartate-rich tail 1a [Source:ZFIN;Acc:ZDB-GENE-110411-114]"
"201",6.76124159497022e-35,1.31232577626592,0.226,0.018,1.37672401356784e-30,"0","syt10","synaptotagmin X [Source:ZFIN;Acc:ZDB-GENE-041210-297]"
"202",6.85390999410757e-35,0.882110496416976,0.376,0.067,1.39559315300018e-30,"0","BX248501.2","NULL"
"203",8.73301340243057e-35,1.29335196415338,0.329,0.056,1.77821618900291e-30,"0","crip2l","cysteine-rich protein 2-like [Source:ZFIN;Acc:ZDB-GENE-041010-43]"
"204",9.03070748452424e-35,1.73453566559798,0.295,0.041,1.83883265799882e-30,"0","kcnh5b","potassium voltage-gated channel, subfamily H (eag-related), member 5b [Source:ZFIN;Acc:ZDB-GENE-090319-1]"
"205",1.63591073364118e-34,1.49062870489079,0.329,0.054,3.33104143584018e-30,"0","pcdh11.1",NA
"206",1.64814354036879e-34,1.63920828849928,0.308,0.046,3.35594987689894e-30,"0","RAB26","RAB26, member RAS oncogene family [Source:NCBI gene;Acc:101885743]"
"207",1.90244973768198e-34,1.52225141523173,0.252,0.026,3.87376815586804e-30,"0","nlgn2b","neuroligin 2b [Source:ZFIN;Acc:ZDB-GENE-090918-3]"
"208",2.34430738033854e-34,1.65381600564561,0.269,0.032,4.77347868784534e-30,"0","CR936977.2","nectin cell adhesion molecule 3a [Source:NCBI gene;Acc:793240]"
"209",2.54675059128111e-34,1.349603645025,0.308,0.046,5.1856935539666e-30,"0","lrrc4ba","leucine rich repeat containing 4Ba [Source:ZFIN;Acc:ZDB-GENE-080327-25]"
"210",2.61572511239143e-34,1.85832661518769,0.457,0.12,5.32613947385143e-30,"0","RIMS2","regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]"
"211",6.17181533257388e-34,0.93418477299416,0.308,0.045,1.25670503801869e-29,"0","rac3b","Rac family small GTPase 3b [Source:ZFIN;Acc:ZDB-GENE-080220-21]"
"212",9.72541851661671e-34,1.20980417836712,0.299,0.043,1.98028971835349e-29,"0","pcbp4","poly(rC) binding protein 4 [Source:ZFIN;Acc:ZDB-GENE-040426-2122]"
"213",1.54673626219187e-33,1.80847308304238,0.303,0.047,3.14946437707508e-29,"0","slc18a3b","solute carrier family 18 member 3b [Source:NCBI gene;Acc:394082]"
"214",1.70883446608181e-33,1.59966688481665,0.261,0.03,3.47952873983577e-29,"0","LO017650.1","cadherin-10-like [Source:NCBI gene;Acc:100534755]"
"215",2.43852306865285e-33,1.11785298125305,0.154,0.002,4.96532067239093e-29,"0","LO017843.1","histamine H3 receptor [Source:NCBI gene;Acc:100334962]"
"216",2.95543164703172e-33,1.78482024050651,0.158,0.003,6.01784991968598e-29,"0","cngb3.1","cyclic nucleotide gated channel subunit beta 3, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-090611-1]"
"217",2.99252527393746e-33,1.48881581883237,0.41,0.094,6.09337996279145e-29,"0","gabbr1b","gamma-aminobutyric acid (GABA) B receptor, 1b [Source:ZFIN;Acc:ZDB-GENE-060503-5]"
"218",4.22613517815713e-33,1.84717195643261,0.41,0.1,8.60525644976355e-29,"0","plcl1","phospholipase C like 1 [Source:ZFIN;Acc:ZDB-GENE-090313-194]"
"219",6.90473986479643e-33,2.04037708709494,0.363,0.078,1.40594313126985e-28,"0","tubb5","tubulin, beta 5 [Source:ZFIN;Acc:ZDB-GENE-031110-4]"
"220",7.95452985478581e-33,1.25984057751804,0.274,0.037,1.61970136903149e-28,"0","rasd1","RAS, dexamethasone-induced 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1473]"
"221",8.08021048032648e-33,1.47457134235073,0.218,0.018,1.64529245800408e-28,"0","cdh22","cadherin 22 [Source:ZFIN;Acc:ZDB-GENE-140106-113]"
"222",8.29224404615243e-33,1.09894224039739,0.179,0.008,1.68846673267756e-28,"0","cacng7b","calcium channel, voltage-dependent, gamma subunit 7b [Source:ZFIN;Acc:ZDB-GENE-100921-51]"
"223",1.58291620351679e-32,1.53600812497353,0.222,0.02,3.22313397360088e-28,"0","efr3bb","EFR3 homolog Bb (S. cerevisiae) [Source:NCBI gene;Acc:561353]"
"224",1.62880077069319e-32,1.24936806636218,0.239,0.025,3.31656412928548e-28,"0","mdga2a","MAM domain containing glycosylphosphatidylinositol anchor 2a [Source:ZFIN;Acc:ZDB-GENE-030616-360]"
"225",1.83703496825471e-32,1.45082126638521,0.342,0.066,3.74057060236024e-28,"0","atp11c","ATPase phospholipid transporting 11C [Source:ZFIN;Acc:ZDB-GENE-030616-51]"
"226",3.02618031261341e-32,1.23555761383449,0.248,0.029,6.16190835254343e-28,"0","zgc:158403","zgc:158403 [Source:NCBI gene;Acc:790939]"
"227",3.03042106482809e-32,1.40260993412565,0.274,0.037,6.17054337220295e-28,"0","syngap1b","synaptic Ras GTPase activating protein 1b [Source:ZFIN;Acc:ZDB-GENE-100921-2]"
"228",1.04028863249308e-31,1.26142712281253,0.179,0.009,2.11823571348241e-27,"0","zeb2b","zinc finger E-box binding homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-080717-1]"
"229",1.10833639062782e-31,0.886794350031869,0.256,0.031,2.25679455859637e-27,"0","zic4","zic family member 4 [Source:ZFIN;Acc:ZDB-GENE-040622-4]"
"230",1.4205866167572e-31,0.921776560607251,0.278,0.039,2.892598469041e-27,"0","tmsb2","thymosin beta 2 [Source:ZFIN;Acc:ZDB-GENE-070126-5]"
"231",2.0771959242453e-31,1.43968769210573,0.41,0.105,4.22958634094827e-27,"0","cacnb1","calcium channel, voltage-dependent, beta 1 subunit [Source:ZFIN;Acc:ZDB-GENE-040718-399]"
"232",2.60792423002579e-31,1.00675036944977,0.321,0.057,5.31025531717852e-27,"0","camk2d2","calcium/calmodulin-dependent protein kinase (CaM kinase) II delta 2 [Source:NCBI gene;Acc:436815]"
"233",2.63718103904589e-31,1.24957790581427,0.427,0.109,5.36982803170525e-27,"0","stmn4","stathmin-like 4 [Source:ZFIN;Acc:ZDB-GENE-040426-2732]"
"234",3.1136491990936e-31,1.2511145886187,0.244,0.028,6.34001249919438e-27,"0","DISP3","si:dkey-32e23.6 [Source:ZFIN;Acc:ZDB-GENE-081104-407]"
"235",3.65976166490473e-31,1.31167173874884,0.239,0.027,7.45200670207902e-27,"0","ccl44","chemokine (C-C motif) ligand 44 [Source:ZFIN;Acc:ZDB-GENE-131121-642]"
"236",3.66372793654284e-31,1.14367939853192,0.338,0.067,7.46008282438853e-27,"0","mllt11","MLLT11 transcription factor 7 cofactor [Source:NCBI gene;Acc:563531]"
"237",4.62644907485803e-31,1.48869306730946,0.235,0.026,9.42037560622591e-27,"0","PDE1C","phosphodiesterase 1C, calmodulin-dependent b [Source:NCBI gene;Acc:100536162]"
"238",4.74145502332965e-31,0.807727379892288,0.158,0.005,9.65455071850383e-27,"0","cplx2.1",NA
"239",7.15324723894132e-31,1.26346079622988,0.252,0.032,1.45654420279323e-26,"0","shisa7b","shisa family member 7 [Source:ZFIN;Acc:ZDB-GENE-060503-31]"
"240",7.7516978548711e-31,1.30799663791576,0.295,0.049,1.57840071720885e-26,"0","b3galt2","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2078]"
"241",7.908458804627e-31,1.03553459322474,0.226,0.023,1.61032038179815e-26,"0","slc24a6a","solute carrier family 24 member 6a [Source:ZFIN;Acc:ZDB-GENE-100922-39]"
"242",8.70524679886799e-31,1.73094665480056,0.291,0.047,1.7725623531855e-26,"0","lrp1ba.1",NA
"243",2.65181793331458e-30,1.30686137806766,0.355,0.079,5.39963167581514e-26,"0","ttc39c","tetratricopeptide repeat domain 39C [Source:NCBI gene;Acc:553591]"
"244",2.90357381124173e-30,1.53552851558069,0.209,0.019,5.91225699445041e-26,"0","fibcd1","fibrinogen C domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-070424-245]"
"245",3.2288657357062e-30,0.841024010142615,0.214,0.02,6.57461641104497e-26,"0","jam3a","junctional adhesion molecule 3a [Source:ZFIN;Acc:ZDB-GENE-070424-177]"
"246",4.77982687657777e-30,1.39205877791788,0.303,0.053,9.73268348608766e-26,"0","nptx1l","neuronal pentraxin 1 like [Source:ZFIN;Acc:ZDB-GENE-040426-2418]"
"247",4.81159212744931e-30,1.55014261038765,0.321,0.063,9.79736388991228e-26,"0","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2b [Source:NCBI gene;Acc:335127]"
"248",5.4579381193649e-30,1.16028810837789,0.363,0.078,1.11134535986508e-25,"0","atp2b3b","ATPase plasma membrane Ca2+ transporting 3b [Source:ZFIN;Acc:ZDB-GENE-080409-2]"
"249",5.75904602617713e-30,1.62895987367571,0.244,0.031,1.17265695185019e-25,"0","tp53i11b","tumor protein p53 inducible protein 11b [Source:ZFIN;Acc:ZDB-GENE-030131-6328]"
"250",1.11285557069351e-29,1.37351158508332,0.457,0.152,2.26599651304612e-25,"0","stmn2a","stathmin 2a [Source:ZFIN;Acc:ZDB-GENE-041010-85]"
"251",1.4178394511546e-29,1.83828956120053,0.321,0.064,2.887004690441e-25,"0","nol4lb","nucleolar protein 4-like b [Source:ZFIN;Acc:ZDB-GENE-070112-1702]"
"252",1.87315802740202e-29,1.10301606937624,0.355,0.078,3.814124375396e-25,"0","syn2a","synapsin IIa [Source:ZFIN;Acc:ZDB-GENE-040718-341]"
"253",2.22174270441986e-29,1.08605197281111,0.184,0.013,4.52391249473971e-25,"0","si:ch73-127m5.1","si:ch73-127m5.1 [Source:ZFIN;Acc:ZDB-GENE-130531-25]"
"254",3.50469096335036e-29,1.2536024303822,0.239,0.03,7.13625173957401e-25,"0","qki2","QKI, KH domain containing, RNA binding 2 [Source:NCBI gene;Acc:393815]"
"255",3.81532735875261e-29,1.50903125405089,0.252,0.035,7.76876956789207e-25,"0","tspan18b","tetraspanin 18b [Source:ZFIN;Acc:ZDB-GENE-040718-137]"
"256",6.26288851276263e-29,1.12700675248342,0.192,0.016,1.27524935896873e-24,"0","mcf2a","MCF.2 cell line derived transforming sequence a [Source:ZFIN;Acc:ZDB-GENE-030616-52]"
"257",7.47365772633328e-29,1.20373225603468,0.432,0.125,1.52178618623598e-24,"0","si:ch211-140m22.7","si:ch211-140m22.7 [Source:ZFIN;Acc:ZDB-GENE-070912-73]"
"258",1.87097751691572e-28,1.21003119511011,0.355,0.078,3.80968441994379e-24,"0","epha7","eph receptor A7 [Source:ZFIN;Acc:ZDB-GENE-030131-3745]"
"259",2.4208730961065e-28,1.19562668802112,0.372,0.091,4.92938179829205e-24,"0","nkain2","sodium/potassium transporting ATPase interacting 2 [Source:ZFIN;Acc:ZDB-GENE-041014-77]"
"260",3.35802301983026e-28,0.884959818228626,0.312,0.062,6.83760647297838e-24,"0","zgc:153426","zgc:153426 [Source:ZFIN;Acc:ZDB-GENE-060929-220]"
"261",3.40391638952788e-28,0.822952006353677,0.265,0.042,6.93105455235666e-24,"0","lmo4b","LIM domain only 4b [Source:ZFIN;Acc:ZDB-GENE-030131-3570]"
"262",3.91168650834147e-28,1.62377694910641,0.333,0.075,7.9649760682849e-24,"0","tspan18a","tetraspanin 18a [Source:ZFIN;Acc:ZDB-GENE-040718-232]"
"263",5.02137326714429e-28,3.84532589097111,0.231,0.031,1.02245202465592e-23,"0","sst1.1","somatostatin 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4743]"
"264",5.09669569758183e-28,1.17868870488956,0.286,0.051,1.03778917794161e-23,"0","ADGRL3","adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]"
"265",5.16565057047396e-28,1.19588881974033,0.59,0.248,1.05182976915991e-23,"0","slc17a6b","solute carrier family 17 member 6b [Source:NCBI gene;Acc:100149756]"
"266",7.49521492362116e-28,0.982466171357948,0.222,0.026,1.52617566274774e-23,"0","FQ377603.1","NULL"
"267",7.62563210979893e-28,1.38754680904608,0.363,0.09,1.55273121019726e-23,"0","kaznb","kazrin, periplakin interacting protein b [Source:ZFIN;Acc:ZDB-GENE-061215-31]"
"268",1.19213952117049e-27,1.20721028100286,0.278,0.048,2.42743449300736e-23,"0","nol4la","nucleolar protein 4-like a [Source:ZFIN;Acc:ZDB-GENE-081105-118]"
"269",1.19841730882208e-27,0.835954377870456,0.261,0.04,2.44021732422352e-23,"0","cxxc4","CXXC finger 4 [Source:ZFIN;Acc:ZDB-GENE-090313-179]"
"270",1.34807317975494e-27,1.49200369687372,0.252,0.039,2.744946608617e-23,"0","tp53i11a","tumor protein p53 inducible protein 11a [Source:ZFIN;Acc:ZDB-GENE-050306-58]"
"271",2.57648277126396e-27,0.866695742764145,0.286,0.053,5.24623421884767e-23,"0","syngr3a","synaptogyrin 3a [Source:ZFIN;Acc:ZDB-GENE-050522-541]"
"272",3.18356813358851e-27,1.41737104416667,0.145,0.006,6.48238143361292e-23,"0","pde1a","phosphodiesterase 1A, calmodulin-dependent [Source:ZFIN;Acc:ZDB-GENE-090831-2]"
"273",3.35663134298893e-27,0.907719647281103,0.201,0.021,6.83477274059405e-23,"0","syn2b","synapsin IIb [Source:ZFIN;Acc:ZDB-GENE-051127-49]"
"274",3.83399839622554e-27,1.48676394417283,0.231,0.031,7.80678753439445e-23,"0","kcnq5a","potassium voltage-gated channel, KQT-like subfamily, member 5a [Source:ZFIN;Acc:ZDB-GENE-090312-185]"
"275",4.70361257463261e-27,1.97497825811413,0.299,0.062,9.57749592446691e-23,"0","tgfbi","transforming growth factor, beta-induced [Source:ZFIN;Acc:ZDB-GENE-030131-73]"
"276",7.66858913254982e-27,1.51589605359069,0.205,0.023,1.56147811916979e-22,"0","ttyh2","tweety family member 2 [Source:ZFIN;Acc:ZDB-GENE-040718-193]"
"277",9.37893276826309e-27,1.33337931131605,0.44,0.141,1.90973829027373e-22,"0","si:ch211-150g13.3","si:ch211-150g13.3 [Source:ZFIN;Acc:ZDB-GENE-160728-8]"
"278",1.06578315126888e-26,1.59334635858438,0.402,0.122,2.17014765261369e-22,"0","slc35g2a","solute carrier family 35 member G2a [Source:ZFIN;Acc:ZDB-GENE-041114-202]"
"279",1.11025260350799e-26,1.43067566924333,0.256,0.042,2.26069635126298e-22,"0","ajap1","adherens junctions associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-041210-353]"
"280",1.42320580564131e-26,0.943100777360631,0.124,0.002,2.89793166144683e-22,"0","slc17a7a","solute carrier family 17 member 7a [Source:ZFIN;Acc:ZDB-GENE-050105-5]"
